date,hostname,CPU_1,CPU_2,P1_DIMM_1-4,P1_DIMM_5-8,P2_DIMM_1-4,P2_DIMM_5-8,Sys_Exhaust_1,Sys_Exhaust_2,P/S_1_Inlet,P/S_2_Inlet,P/S_1_Exhaust,P/S_2_Exhaust,PS_1_Output,PS_2_Output,CPU_Utilization
1630058345.4019287,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630058407.0283191,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630058466.0730567,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630058525.3497672,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630058585.402402,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630058645.4901235,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630058705.6458101,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630058765.5184782,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,565.000,252.000
1630058825.5222645,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630058885.769907,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630058945.4981978,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059005.99805,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059066.0831268,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630059125.8454514,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059185.964692,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630059245.810071,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,565.000,252.000
1630059306.138879,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630059366.1155186,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059426.0520053,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059485.5378919,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059545.4686055,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630059605.4975514,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,21.000,23.000,8.000,7.000,41.000,40.000,590.000,565.000,252.000
1630059665.4896436,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059725.303981,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630059785.4907322,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630059845.8432093,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059905.9478755,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630059965.8754485,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060026.212067,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630060085.321519,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630060145.5863762,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,565.000,252.000
1630060205.4962065,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630060265.3828244,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060326.1077862,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060385.9249845,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060445.749968,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060505.7922316,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060565.999917,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630060625.8421652,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630060686.419791,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630060745.4085002,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630060805.4651136,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060865.8950183,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060926.8140452,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630060985.7557979,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630061045.8440402,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,565.000,252.000
1630061105.914507,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630061165.710436,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630061225.4780905,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061285.432203,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061345.3003955,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,23.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630061405.7162411,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061465.7708657,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061526.3183222,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630061586.1715136,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630061646.0434406,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630061706.0227334,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630061765.8572688,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061826.1511037,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061886.1659975,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630061945.9737294,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062005.982979,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630062065.9222395,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630062126.1677237,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630062186.2611494,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630062246.4046152,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062306.2326536,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062365.5776508,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062425.4976707,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,555.000,252.000
1630062485.8359804,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630062546.1306028,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630062606.1260836,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630062665.3125226,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062726.2517521,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630062785.4127378,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062846.5591958,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630062905.2907002,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630062965.5028138,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630063025.333437,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630063086.1657212,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630063146.18598,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630063206.0511942,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630063265.5415614,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,8.000,41.000,40.000,355.000,330.000,0.000
1630063326.270443,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,24.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630063385.3438048,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,22.000,23.000,8.000,7.000,40.000,40.000,345.000,320.000,0.000
1630063445.3664734,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630063505.390249,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,315.000,0.000
1630063565.6225793,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630063625.5719082,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630063685.4345758,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630063745.7294421,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630063805.5178788,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630063865.71482,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630063926.2168036,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630063986.161643,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630064045.8453784,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,315.000,0.000
1630064105.588886,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,350.000,320.000,0.000
1630064165.7085707,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064226.0421488,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064285.7446759,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,315.000,0.000
1630064345.767811,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064406.2428496,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064466.1961126,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064525.9112253,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064585.6155484,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,345.000,320.000,0.000
1630064646.0196786,xlr178node115,40.000,40.000,17.000,17.000,15.000,15.000,21.000,23.000,8.000,8.000,40.000,40.000,400.000,375.000,84.000
1630064705.7166493,xlr178node115,40.000,40.000,17.000,17.000,16.000,16.000,21.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630064765.6820803,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630064825.6360264,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630064885.9321373,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630064946.0353508,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,565.000,252.000
1630065005.894359,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630065065.831454,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630065126.0243003,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065186.4350276,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065245.3548648,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065306.0940654,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065365.9755244,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065426.1604798,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065486.1889284,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630065546.182728,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630065605.3864331,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065665.9007845,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630065725.258112,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065786.277365,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630065845.3922546,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630065907.114254,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630065966.0410414,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066025.965183,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,23.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630066085.744922,xlr178node115,40.000,40.000,18.000,18.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630066145.839457,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066205.6031802,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066265.695822,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630066325.685246,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066385.682727,xlr178node115,40.000,40.000,18.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066445.6512764,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630066506.2901866,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630066566.22918,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066626.1576371,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630066685.312902,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066746.183691,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630066806.094603,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,555.000,252.000
1630066865.8697143,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630066926.1423995,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,595.000,560.000,252.000
1630066985.3960018,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630067046.1444886,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067106.1454725,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067166.0780177,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067225.9039726,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067286.0396876,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,7.000,41.000,40.000,590.000,560.000,252.000
1630067345.8897295,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630067406.4154685,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630067465.3775172,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630067526.1720555,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630067585.360637,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067645.3888075,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067705.4390845,xlr178node115,40.000,40.000,17.000,17.000,15.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630067765.4171355,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,21.000,24.000,8.000,7.000,41.000,40.000,595.000,565.000,252.000
1630067825.452646,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630067885.3857102,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630067945.426148,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068005.5243454,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,595.000,560.000,252.000
1630068065.6529865,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630068125.8336146,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630068185.8149712,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630068245.777334,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,595.000,565.000,252.000
1630068305.9446328,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068365.3942893,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068425.2746053,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068486.2449207,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068546.088511,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068606.1536276,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630068666.1838138,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,565.000,252.000
1630068725.9903612,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,21.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630068785.8672538,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,555.000,252.000
1630068845.889394,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,595.000,565.000,252.000
1630068905.7074285,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630068965.5712245,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,41.000,590.000,560.000,252.000
1630069025.8983839,xlr178node115,40.000,40.000,18.000,18.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,595.000,565.000,252.000
1630069086.0305731,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
1630069145.2771544,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,24.000,8.000,8.000,41.000,40.000,590.000,555.000,252.000
1630069206.2023296,xlr178node115,40.000,40.000,18.000,17.000,16.000,16.000,22.000,23.000,8.000,8.000,41.000,40.000,590.000,560.000,252.000
